Bridge Site ID,Latitude,Longitude,Country,Region
1009316,-2.52444444,29.55333333,Rwanda,Nyamagabe
1009317,-2.760833,29.488056,Rwanda,Nyaruguru
1013805,-2.775531,29.708728,Rwanda,Gisagara
1013339,-2.402212,29.715983,Rwanda,Huye
1013233,-1.60834,29.8911,Rwanda,Burera
1013496,-1.33001,29.82555,Rwanda,Burera
1002622,-1.700583,29.831933,Rwanda,Gakenke
1002625,-1.660639,29.873889,Rwanda,Gakenke
1002639,-1.813111,29.875111,Rwanda,Gakenke
1007340,-1.738888,29.755277,Rwanda,Gakenke
1007347,-1.781111111,29.87916667,Rwanda,Gakenke
1013678,-1.66344,29.83439,Rwanda,Gakenke
1015693,-1.621187,29.660569,Rwanda,Gakenke
1002430,-1.848167,30.097,Rwanda,Gasabo
1002624,-1.813833,30.098779,Rwanda,Gasabo
1002628,-1.820833,30.113889,Rwanda,Gasabo
1037311,-1.83181776,30.07863042,Rwanda,Gasabo
1038493,-1.88866484,30.03297131,Rwanda,Gasabo
1002617,-1.555918,30.211844,Rwanda,Gatsibo
1002629,-1.765778,30.127389,Rwanda,Gicumbi
1009714,-1.533333,30.173611,Rwanda,Gicumbi
1010917,-1.671847,30.057339,Rwanda,Gicumbi
1013806,-2.7975,29.697972,Rwanda,Gisagara
1007374,-2.513333,29.612778,Rwanda,Huye
1007380,-2.66052,29.74644,Rwanda,Huye
1009280,-2.41201,29.67439,Rwanda,Huye
1012501,-2.621482,29.649033,Rwanda,Huye
1002620,-1.90272,29.79132,Rwanda,Kamonyi
1014322,-1.934919,29.819397,Rwanda,Kamonyi
1014335,-1.926511,29.814264,Rwanda,Kamonyi
1002619,-2.222701,29.529556,Rwanda,Karongi
1013776,-2.06165,29.39508,Rwanda,Karongi
1013867,-2.13838,29.33504,Rwanda,Karongi
1014031,-2.209275,29.47145,Rwanda,Karongi
1014052,-2.18836,29.37793,Rwanda,Karongi
1014056,-2.14763,29.34468,Rwanda,Karongi
1014069,-2.13333,29.3625,Rwanda,Karongi
1015561,-2.109525,29.314058,Rwanda,Karongi
1007322,-1.98025,30.108917,Rwanda,Kicukiro
1014552,-2.003541,30.055354,Rwanda,Kicukiro
1002422,-1.87583,29.80681,Rwanda,Muhanga
1002429,-1.827389,29.67125,Rwanda,Muhanga
1002431,-2.041333,29.69886,Rwanda,Muhanga
1002631,-2.11375,29.705778,Rwanda,Muhanga
1002633,-2.143889,29.783333,Rwanda,Muhanga
1002634,-1.942167,29.773667,Rwanda,Muhanga
1007400,-2.07322294,29.71500053,Rwanda,Muhanga
1012810,-1.93662,29.73471,Rwanda,Muhanga
1012951,-2.04935967,29.70709763,Rwanda,Muhanga
1012952,-2.042163,29.722419,Rwanda,Muhanga
1012953,-2.01211492,29.76212259,Rwanda,Muhanga
1012956,-1.77785489,29.67587526,Rwanda,Muhanga
1013256,-1.838472,29.684286,Rwanda,Muhanga
1013263,-2.003951,29.675447,Rwanda,Muhanga
1013350,-1.97717889,29.67449787,Rwanda,Muhanga
1013351,-2.05545934,29.64411986,Rwanda,Muhanga
1017673,-2.012167,29.763889,Rwanda,Muhanga
1024518,-2.115072,29.700843,Rwanda,Muhanga
1002616,-1.92738,29.629086,Rwanda,Ngororero
1002623,-1.920847,29.631467,Rwanda,Ngororero
1002858,-1.922667,29.575833,Rwanda,Ngororero
1002859,-1.971333,29.602778,Rwanda,Ngororero
1007423,-1.801579,29.645831,Rwanda,Ngororero
1007424,-1.856167,29.622611,Rwanda,Ngororero
1007425,-1.82487,29.61382,Rwanda,Ngororero
1007426,-1.819809,29.6066111,Rwanda,Ngororero
1010941,-1.83113,29.62303,Rwanda,Ngororero
1013353,-2.026616,29.57632,Rwanda,Ngororero
1013457,-1.94955,29.56793,Rwanda,Ngororero
1013459,-1.96038,29.54036,Rwanda,Ngororero
1013460,-1.95373,29.54198,Rwanda,Ngororero
1013461,-1.94216,29.55835,Rwanda,Ngororero
1013541,-1.81792,29.54411,Rwanda,Ngororero
1002618,-1.732996,29.543025,Rwanda,Nyabihu
1002636,-1.602056,29.636083,Rwanda,Nyabihu
1002637,-1.65225,29.634444,Rwanda,Nyabihu
1002638,-1.688611,29.542583,Rwanda,Nyabihu
1007444,-1.681,29.50024,Rwanda,Nyabihu
1013029,-1.67069,29.46836,Rwanda,Nyabihu
1007463,-2.45195667,29.427665,Rwanda,Nyamagabe
1007465,-2.343056,29.4325,Rwanda,Nyamagabe
1007466,-2.47640667,29.4208,Rwanda,Nyamagabe
1007477,-2.4477333,29.41455333,Rwanda,Nyamagabe
1007481,-2.363733,29.55353,Rwanda,Nyamagabe
1007495,-2.233022,29.57513,Rwanda,Nyamagabe
1007499,-2.294167,29.555224,Rwanda,Nyamagabe
1007507,-2.233278,29.576407,Rwanda,Nyamagabe
1012816,-2.34152,29.466329,Rwanda,Nyamagabe
1012817,-2.304674,29.472585,Rwanda,Nyamagabe
1012997,-2.540715,29.503838,Rwanda,Nyamagabe
1013215,-2.5265,29.510023,Rwanda,Nyamagabe
1013218,-2.52565,29.568185,Rwanda,Nyamagabe
1013225,-2.510714,29.53571,Rwanda,Nyamagabe
1013422,-2.41763333,29.555675,Rwanda,Nyamagabe
1013583,-2.396316,29.577776,Rwanda,Nyamagabe
1007325,-2.322534,29.141944,Rwanda,Nyamasheke
1013692,-2.326002,29.165331,Rwanda,Nyamasheke
1013717,-2.224749,29.291024,Rwanda,Nyamasheke
1013721,-2.216836,29.283703,Rwanda,Nyamasheke
1013894,-2.360876,29.157374,Rwanda,Nyamasheke
1013895,-2.343073,29.140422,Rwanda,Nyamasheke
1013899,-2.407594,29.163424,Rwanda,Nyamasheke
1014011,-2.554196,29.043492,Rwanda,Nyamasheke
1014119,-2.37608,29.16455,Rwanda,Nyamasheke
1002635,-2.311972,29.630944,Rwanda,Nyanza
1007506,-2.308722,29.604778,Rwanda,Nyanza
1007525,-2.329779,29.668688,Rwanda,Nyanza
1007528,-2.29248,29.61608,Rwanda,Nyanza
1007530,-1.94142,30.034608,Rwanda,Nyarugenge
1014269,-1.894583,29.996602,Rwanda,Nyarugenge
1037177,-2.00275,30.048861,Rwanda,Nyarugenge
1002432,-2.621,29.4405,Rwanda,Nyaruguru
1002630,-2.747417,29.575389,Rwanda,Nyaruguru
1002632,-2.793167,29.699444,Rwanda,Nyaruguru
1002640,-2.593389,29.474611,Rwanda,Nyaruguru
1002641,-2.755667,29.536444,Rwanda,Nyaruguru
1002668,-2.711764,29.557267,Rwanda,Nyaruguru
1007535,-2.7761,29.464528,Rwanda,Nyaruguru
1007539,-2.697944,29.446917,Rwanda,Nyaruguru
1007544,-2.71578,29.67607,Rwanda,Nyaruguru
1007563,-2.69808,29.54557,Rwanda,Nyaruguru
1007572,-2.7891,29.56721,Rwanda,Nyaruguru
1007580,-2.79415,29.6986,Rwanda,Nyaruguru
1007590,-2.63522167,29.45740167,Rwanda,Nyaruguru
1007901,-2.554167,29.507278,Rwanda,Nyaruguru
1009311,-2.77676167,29.62627167,Rwanda,Nyaruguru
1009064,-1.692028,29.294444,Rwanda,Rubavu
1009067,-1.746972,29.370611,Rwanda,Rubavu
1009068,-1.723639,29.366194,Rwanda,Rubavu
1012811,-1.696388,29.273055,Rwanda,Rubavu
1007609,-2.161944,29.665556,Rwanda,Ruhango
1012480,-2.228055556,29.57333333,Rwanda,Ruhango
1002626,-1.634806,29.896667,Rwanda,Rulindo
1002627,-1.710694,30.048972,Rwanda,Rulindo
1007617,-1.72441,30.0589,Rwanda,Rulindo
1007635,-1.76842,30.06324,Rwanda,Rulindo
1007649,-1.622647,29.890423,Rwanda,Rulindo
1012800,-1.62147,29.96712,Rwanda,Rulindo
1013762,-1.820233,30.013769,Rwanda,Rulindo
1014094,-2.70183,29.03029,Rwanda,Rusizi
1014099,-2.588367,29.095324,Rwanda,Rusizi
1014104,-2.587173,29.105957,Rwanda,Rusizi
1011307,-1.77286,29.37514,Rwanda,Rutsiro
1011309,-1.763,29.37679,Rwanda,Rutsiro
1012457,-2.02408333,29.41472222,Rwanda,Rutsiro
1012813,-1.985833,29.40916,Rwanda,Rutsiro
1012986,-1.94833,29.493611,Rwanda,Rutsiro
1013641,-1.80169,29.29776,Rwanda,Rutsiro
1013652,-1.86777,29.289722,Rwanda,Rutsiro
1013658,-1.8675,29.324166,Rwanda,Rutsiro
1013662,-1.90122,29.37049,Rwanda,Rutsiro
1002615,-1.687948,29.637861,Rwanda,
1002621,-2.024871,29.380443,Rwanda,Karongi
1007569,-2.682306,29.481194,Rwanda,Nyaruguru
1009445,-2.115072,29.700843,Rwanda,Muhanga
1007600,-1.71333,29.3925,Rwanda,Rubavu
1007342,-1.693888889,29.64861111,Rwanda,Gakenke
1013670,-1.63681,29.789747,Rwanda,Gakenke
1013683,-1.61152,29.70026,Rwanda,Gakenke
1013792,-1.72848,29.76589,Rwanda,Gakenke
1037670,-1.58050327,30.13857133,Rwanda,Gicumbi
1007412,-1.536111111,29.67916667,Rwanda,Musanze
1013465,-1.492419,29.573354,Rwanda,Musanze
1013377,-1.62689,29.48884,Rwanda,Nyabihu
1013761,-1.7246,29.54478,Rwanda,Nyabihu
1012983,-2.345908,29.409702,Rwanda,Nyamagabe
1013220,-2.52459333,29.54972333,Rwanda,Nyamagabe
1012831,-2.31422,29.69336,Rwanda,Nyanza
1013011,-2.30024,29.6845,Rwanda,Nyanza
1013275,-2.2794,29.8712,Rwanda,Nyanza
1025885,-1.650908,29.826677,Rwanda,Gakenke
1042759,-1.888218,30.032661,Rwanda,Gasabo
1042761,-1.914432,30.050064,Rwanda,Gasabo
1014290,-2.06667,29.87094,Rwanda,Kamonyi
1007387,-2.14783,29.535028,Rwanda,Karongi
1042760,-1.998604,30.107653,Rwanda,Kicukiro
1007455,-1.334487,30.250622,Rwanda,Nyagatare
1007458,-1.308813,30.314539,Rwanda,Nyagatare
1007471,-2.4243,29.5426533,Rwanda,Nyamagabe
1007472,-2.47291333,29.42335667,Rwanda,Nyamagabe
1007473,-2.21156,29.544015,Rwanda,Nyamagabe
1013901,-2.408611,29.188273,Rwanda,Nyamasheke
1007538,-2.69445,29.45532,Rwanda,Nyaruguru
1007548,-2.667,29.4581,Rwanda,Nyaruguru
1007557,-2.68572,29.47124,Rwanda,Nyaruguru
1007562,-2.654561,29.439786,Rwanda,Nyaruguru
1007599,-2.53305556,29.53638889,Rwanda,Nyaruguru
1009313,-2.77142,29.529766,Rwanda,Nyaruguru
1007629,-1.68333,29.89917,Rwanda,Rulindo
1007636,-1.80183,30.07574,Rwanda,Rulindo
1007670,-1.89155,29.38262,Rwanda,Rutsiro
1007673,-1.915,29.37083,Rwanda,Rutsiro
1011301,-1.91924,29.47704,Rwanda,Rutsiro
1011310,-1.953832,29.532291,Rwanda,Rutsiro
1012550,-1.6897222,29.80888,Rwanda,Gakenke
1013628,-1.69922,29.63391,Rwanda,Gakenke
1013672,-1.62126,29.78084,Rwanda,Gakenke
1014312,-2.041621,29.930816,Rwanda,Kamonyi
1042780,-1.941256,30.044576,Rwanda,Kamonyi
1042788,-2.066385,29.870304,Rwanda,Kamonyi
1042789,-2.04033,29.930134,Rwanda,Kamonyi
1043152,-1.895378,29.797781,Rwanda,Kamonyi
1013542,-2.13809,29.4254,Rwanda,Karongi
1013555,-2.09757,29.4337,Rwanda,Karongi
1013773,-2.17593,29.42192,Rwanda,Karongi
1013774,-2.17507,29.42564,Rwanda,Karongi
1013786,-2.1484,29.48612,Rwanda,Karongi
1013873,-2.09219,29.38608,Rwanda,Karongi
1014027,-2.19859833,29.51245167,Rwanda,Karongi
1014038,-2.246215,29.491565,Rwanda,Karongi
1014059,-2.231883,29.517175,Rwanda,Karongi
1014064,-2.1809,29.40968,Rwanda,Karongi
1014065,-2.26958,29.42796,Rwanda,Karongi
1014066,-2.23068,29.38988,Rwanda,Karongi
1014068,-2.143712,29.352145,Rwanda,Karongi
1014072,-2.25545,29.47791,Rwanda,Karongi
1014076,-2.26182,29.37822,Rwanda,Karongi
1014374,-2.136568,29.5995,Rwanda,Karongi
1014376,-2.162912,29.574572,Rwanda,Karongi
1042597,-2.105057,29.417237,Rwanda,Karongi
1042779,-1.953896,30.051678,Rwanda,Karongi
1022230,-1.971735,29.792433,Rwanda,Muhanga
1022231,-1.976608,29.782109,Rwanda,Muhanga
1023609,-1.827983,29.667964,Rwanda,Muhanga
1042591,-2.103307,29.658946,Rwanda,Muhanga
1042592,-1.923771,29.662656,Rwanda,Muhanga
1042593,-2.082705,29.724194,Rwanda,Muhanga
1042596,-1.859897,29.779474,Rwanda,Muhanga
1043217,,,Rwanda,Muhanga
1014555,-2.20515,30.28804,Rwanda,Ngoma
1039202,-1.978155,29.642226,Rwanda,Ngororero
1013025,-1.67321,29.57457,Rwanda,Nyabihu
1013364,-1.70127,29.55681,Rwanda,Nyabihu
1013392,-1.65549,29.51862,Rwanda,Nyabihu
1014406,-1.206567,30.347849,Rwanda,Nyagatare
1012984,-2.276669,29.411297,Rwanda,Nyamagabe
1013226,-2.52151722,29.5878311,Rwanda,Nyamagabe
1013561,-2.293228,29.237485,Rwanda,Nyamasheke
1013892,-2.401998,29.204765,Rwanda,Nyamasheke
1042782,-2.330126,29.668698,Rwanda,Nyanza
1042783,-2.308729,29.604844,Rwanda,Nyanza
1042784,-2.375122,29.680484,Rwanda,Nyanza
1014149,-2.71276,29.46918,Rwanda,Nyaruguru
1014158,-2.74006,29.67281,Rwanda,Nyaruguru
1021923,,,Rwanda,Nyaruguru
1042785,-2.694258,29.455396,Rwanda,Nyaruguru
1042786,-2.771614,29.529924,Rwanda,Nyaruguru
1042787,-2.776649,29.626448,Rwanda,Nyaruguru
1042792,-2.792859,29.699364,Rwanda,Nyaruguru
1007605,-1.70833,29.379722,Rwanda,Rubavu
1042821,-1.746947,29.370776,Rwanda,Rubavu
1042822,-1.723631,29.366515,Rwanda,Rubavu
1042823,-1.692061,29.294813,Rwanda,Rubavu
1042781,-2.141921,29.635144,Rwanda,Ruhango
1007642,-1.75152,30.00904,Rwanda,Rulindo
1042719,-1.801744,30.075614,Rwanda,Rulindo
1042720,-1.753178,30.019789,Rwanda,Rulindo
1042721,-1.710582,30.048984,Rwanda,Rulindo
1042722,-1.683618,29.899565,Rwanda,Rulindo
1042723,-1.634989,29.896522,Rwanda,Rulindo
